"data_source","signal","geo_value","time_value","source","geo_type","time_type","issue","lag","missing_value","missing_stderr","missing_sample_size","value","stderr","sample_size"
"hhs","confirmed_admissions_covid_1d","us",2020-06-03,"hhs","nation","day",2023-04-13,1044,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-04,"hhs","nation","day",2023-04-13,1043,0,5,5,1,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-05,"hhs","nation","day",2023-04-13,1042,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-06,"hhs","nation","day",2023-04-13,1041,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-07,"hhs","nation","day",2023-04-13,1040,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-08,"hhs","nation","day",2023-04-13,1039,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-09,"hhs","nation","day",2023-04-13,1038,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-10,"hhs","nation","day",2023-04-13,1037,0,5,5,1,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-11,"hhs","nation","day",2023-04-13,1036,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-12,"hhs","nation","day",2023-04-13,1035,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-13,"hhs","nation","day",2023-04-13,1034,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-14,"hhs","nation","day",2023-04-13,1033,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-15,"hhs","nation","day",2023-04-13,1032,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-16,"hhs","nation","day",2023-04-13,1031,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-17,"hhs","nation","day",2023-04-13,1030,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-18,"hhs","nation","day",2023-04-13,1029,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-19,"hhs","nation","day",2023-04-13,1028,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-20,"hhs","nation","day",2023-04-13,1027,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-21,"hhs","nation","day",2023-04-13,1026,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-22,"hhs","nation","day",2023-04-13,1025,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-23,"hhs","nation","day",2023-04-13,1024,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-24,"hhs","nation","day",2023-04-13,1023,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-25,"hhs","nation","day",2023-04-13,1022,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-26,"hhs","nation","day",2023-04-13,1021,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-27,"hhs","nation","day",2023-04-13,1020,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-28,"hhs","nation","day",2023-04-13,1019,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-29,"hhs","nation","day",2023-04-13,1018,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-06-30,"hhs","nation","day",2023-04-13,1017,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-01,"hhs","nation","day",2023-04-13,1016,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-02,"hhs","nation","day",2023-04-13,1015,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-03,"hhs","nation","day",2023-04-13,1014,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-04,"hhs","nation","day",2023-04-13,1013,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-05,"hhs","nation","day",2023-04-13,1012,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-06,"hhs","nation","day",2023-04-13,1011,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-07,"hhs","nation","day",2023-04-13,1010,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-08,"hhs","nation","day",2023-04-13,1009,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-09,"hhs","nation","day",2023-04-13,1008,0,5,5,24,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-10,"hhs","nation","day",2023-04-13,1007,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-11,"hhs","nation","day",2023-04-13,1006,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-12,"hhs","nation","day",2023-04-13,1005,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-13,"hhs","nation","day",2023-04-13,1004,0,5,5,0,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-14,"hhs","nation","day",2023-04-13,1003,0,5,5,3818,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-15,"hhs","nation","day",2023-04-13,1002,0,5,5,4534,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-16,"hhs","nation","day",2023-04-13,1001,0,5,5,4875,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-17,"hhs","nation","day",2023-04-13,1000,0,5,5,4545,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-18,"hhs","nation","day",2023-04-13,999,0,5,5,3666,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-19,"hhs","nation","day",2023-04-13,998,0,5,5,4017,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-20,"hhs","nation","day",2023-04-13,997,0,5,5,5085,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-21,"hhs","nation","day",2023-04-13,996,0,5,5,4620,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-22,"hhs","nation","day",2023-04-13,995,0,5,5,4859,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-23,"hhs","nation","day",2023-04-13,994,0,5,5,5066,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-24,"hhs","nation","day",2023-04-13,993,0,5,5,5481,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-25,"hhs","nation","day",2023-04-13,992,0,5,5,4515,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-26,"hhs","nation","day",2023-04-13,991,0,5,5,4991,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-27,"hhs","nation","day",2023-04-22,999,0,5,5,6100,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-28,"hhs","nation","day",2023-04-22,998,0,5,5,5257,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-29,"hhs","nation","day",2023-04-13,988,0,5,5,5387,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-30,"hhs","nation","day",2023-04-13,987,0,5,5,6288,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-07-31,"hhs","nation","day",2023-04-13,986,0,5,5,6034,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-01,"hhs","nation","day",2023-04-13,985,0,5,5,4504,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-02,"hhs","nation","day",2023-04-13,984,0,5,5,4471,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-03,"hhs","nation","day",2023-04-13,983,0,5,5,5063,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-04,"hhs","nation","day",2023-04-13,982,0,5,5,4844,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-05,"hhs","nation","day",2023-04-13,981,0,5,5,4911,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-06,"hhs","nation","day",2023-04-13,980,0,5,5,4920,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-07,"hhs","nation","day",2023-04-13,979,0,5,5,4656,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-08,"hhs","nation","day",2023-04-13,978,0,5,5,4149,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-09,"hhs","nation","day",2023-04-13,977,0,5,5,4095,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-10,"hhs","nation","day",2023-04-13,976,0,5,5,4796,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-11,"hhs","nation","day",2023-04-13,975,0,5,5,4456,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-12,"hhs","nation","day",2023-04-13,974,0,5,5,4594,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-13,"hhs","nation","day",2023-04-13,973,0,5,5,4827,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-14,"hhs","nation","day",2023-04-13,972,0,5,5,4740,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-15,"hhs","nation","day",2023-04-13,971,0,5,5,4173,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-16,"hhs","nation","day",2023-04-13,970,0,5,5,4578,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-17,"hhs","nation","day",2023-04-13,969,0,5,5,4744,NA,NA
