"data_source","signal","geo_value","time_value","source","geo_type","time_type","issue","lag","missing_value","missing_stderr","missing_sample_size","value","stderr","sample_size"
"hhs","confirmed_admissions_covid_1d","wv",2020-04-16,"hhs","state","day",2023-04-13,1092,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","wy",2020-04-16,"hhs","state","day",2023-04-13,1092,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","ak",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","al",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","ar",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","az",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","ca",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","co",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","ct",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","dc",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","de",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","fl",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","ga",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","hi",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","ia",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","id",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","il",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","in",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","ks",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","ky",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
"hhs","confirmed_admissions_covid_1d","la",2020-04-17,"hhs","state","day",2023-04-13,1091,5,5,5,NA,NA,NA
